fsdownload_num,article_id,title,data_citation,data_doi,paper_title,paper_doi,license
442,4743556,Petrogenesis and geodynamic setting of the Triassic granitoid plutons in West Qinling China: insights from LA-ICP-MS zircon U-Pb ages Lu-Hf isotope signatures and geochemical characteristics of the Zhongchuan pluton,Petrogenesis and geodynamic setting of the Triassic granitoid plutons in West Qinling China: insights from LA-ICP-MS zircon U–Pb ages Lu–Hf isotope signatures and geochemical characteristics of the Zhongchuan pluton. Taylor & Francis. Yang Shang-Song; Liu Jia-Jun; Zhang Fangfang; Yuan Feng; Zhai De-Gao; Li Yu-Jie; et al..,10.6084/m9.figshare.4743556.v1,Petrogenesis and geodynamic setting of the Triassic granitoid plutons in West Qinling China: insights from LA-ICP-MS zircon U–Pb ages Lu–Hf isotope signatures and geochemical characteristics of the Zhongchuan pluton,10.1080/00206814.2017.1300951,CC BY 4.0
448,13185278,Timescales of Partial Melting and Melt Crystallization in the Eastern Himalayan Orogen: Insights from Zircon Petrochronology,Zhang Zeming (2020): Timescales of Partial Melting and Melt Crystallization in the Eastern Himalayan Orogen: Insights from Zircon Petrochronology. figshare. Dataset. https://doi.org/10.6084/m9.figshare.13185278.v3,10.6084/m9.figshare.13185278.v3,,,CC BY 4.0
450,2075308,Cambrian granitic gneiss within the central Qiangtang terrane Tibetan Plateau: implications for the early Palaeozoic tectonic evolution of the Gondwanan margin,Cambrian granitic gneiss within the central Qiangtang terrane Tibetan Plateau: implications for the early Palaeozoic tectonic evolution of the Gondwanan margin. Taylor & Francis. Liu Yiming; Li Cai; Xie Chaoming; Fan Jianjun; Wu Hao; Jiang Qingyuan; et al..,10.6084/m9.figshare.2075308,Cambrian granitic gneiss within the central Qiangtang terrane Tibetan Plateau: implications for the early Palaeozoic tectonic evolution of the Gondwanan margin,10.1080/00206814.2016.1141329,CC BY 4.0
454,5483296,Petrogenesis and metallogenic implications of Late Mesozoic intrusive rocks in the Tongling region eastern China: a case study and perspective review,Petrogenesis and metallogenic implications of Late Mesozoic intrusive rocks in the Tongling region eastern China: a case study and perspective review. Taylor & Francis. Xie Jiancheng; Wang Yu; Li Quanzhong; Yan Jun; Sun Weidong.,10.6084/m9.figshare.5483296.v1,Petrogenesis and metallogenic implications of Late Mesozoic intrusive rocks in the Tongling region eastern China: a case study and perspective review,10.1080/00206814.2017.1386130,CC BY 4.0
457,5877802,High-temperature-low-pressure metamorphism and the production of S-type granites of the Hillgrove Supersuite southern New England Orogen NSW Australia,High-temperature–low-pressure metamorphism and the production of S-type granites of the Hillgrove Supersuite southern New England Orogen NSW Australia. Taylor & Francis. Craven S. J.; Daczko N. R..,10.6084/m9.figshare.5877802.v1,High-temperature–low-pressure metamorphism and the production of S-type granites of the Hillgrove Supersuite southern New England Orogen NSW Australia,10.1080/08120099.2018.1425908,CC BY 4.0
466,7094246,Early Cretaceous volcanic and sub-volcanic rocks in the Erlian Basin and adjacent areas Northeast China: new geochemistry geochronology and zircon Hf isotope constraints on petrogenesis and tectonic setting,Early Cretaceous volcanic and sub-volcanic rocks in the Erlian Basin and adjacent areas Northeast China: new geochemistry geochronology and zircon Hf isotope constraints on petrogenesis and tectonic setting. Taylor & Francis. Tang Jianzhou; Zhang Zhicheng; Ji Zejia; Chen Yan; Li Ke; Jinfu Yang; et al..,10.6084/m9.figshare.7094246.v1,Early Cretaceous volcanic and sub-volcanic rocks in the Erlian Basin and adjacent areas Northeast China: new geochemistry geochronology and zircon Hf isotope constraints on petrogenesis and tectonic setting,10.1080/00206814.2018.1517615,CC BY 4.0
467,5640370,Provenance analyses of early Mesozoic sediments in the Ningwu basin: Implications for the tectonic-palaeogeographic evolution of the northcentral North China Craton,Provenance analyses of early Mesozoic sediments in the Ningwu basin: Implications for the tectonic–palaeogeographic evolution of the northcentral North China Craton. Taylor & Francis. Zhou Rui; Liu Dongna; Zhou Anchao; Zou Yu.,10.6084/m9.figshare.5640370.v1,Provenance analyses of early Mesozoic sediments in the Ningwu basin: Implications for the tectonic–palaeogeographic evolution of the northcentral North China Craton,10.1080/00206814.2017.1407970,CC BY 4.0
476,1290934,Origin of Triassic granites in central Hunan Province South China: constraints from zircon U-Pb ages and Hf and O isotopes,Origin of Triassic granites in central Hunan Province South China: constraints from zircon U–Pb ages and Hf and O isotopes. Taylor & Francis. Fu Shanling; Hu Ruizhong; Bi Xianwu; Chen Youwei; Yang Jiehua; Huang Yong.,10.6084/m9.figshare.1290934.v2,Origin of Triassic granites in central Hunan Province South China: constraints from zircon U–Pb ages and Hf and O isotopes,10.1080/00206814.2014.996258,CC BY 4.0
479,13174491,Petrogenesis of the Late Triassic Mengsong strongly peraluminous granites in the southeastern Tibetan Plateau: highly fractionated from crystal mush,Petrogenesis of the Late Triassic Mengsong strongly peraluminous granites in the southeastern Tibetan Plateau: highly fractionated from crystal mush. Taylor & Francis. Cong Feng; Wu Fu-Yuan; Li Wen-Chang; He De-Feng; Sun Zai-Bo; Huang Xiao-Ming; et al..,10.6084/m9.figshare.13174491.v1,Petrogenesis of the Late Triassic Mengsong strongly peraluminous granites in the southeastern Tibetan Plateau: highly fractionated from crystal mush,10.1080/00206814.2020.1839975,CC BY 4.0
485,12854114,Paleoproterozoic S-type granites in the Lengshui complex South China: Implications for the tectonic evolution of the Yangtze Block,Paleoproterozoic S-type granites in the Lengshui complex South China: Implications for the tectonic evolution of the Yangtze Block. Taylor & Francis. Li Kuizhou; Deng Qi; Wang Jian; Yakymchuk Chris; Hou Mingcai; Cui Xiaozhuang; et al..,10.6084/m9.figshare.12854114.v1,Paleoproterozoic S-type granites in the Lengshui complex South China: Implications for the tectonic evolution of the Yangtze Block,10.1080/00206814.2020.1777472,CC BY 4.0
487,12189480,Supplemental Material: U-Pb and Hf isotopic evidence for an Arctic origin of terranes in northwestern Washington,Schermer Elizabeth R.; Hoffnagle Eric A.; Brown Edwin H.; Gehrels George E.; McClelland William C. (2018): Supplemental Material: U-Pb and Hf isotopic evidence for an Arctic origin of terranes in northwestern Washington. Geological Society of America. Journal contribution. https://doi.org/10.1130/GES01557.S1,10.1130/GES01557.S1,U-Pb and Hf isotopic evidence for an Arctic origin of terranes in northwestern Washington,10.1130/GES01557.1,CC BY-NC 4.0
489,13121892,The Mojiawan I-type granite of the Kangding Complex in the western Yangtze Block: new constraint on the Neoproterozoic magmatism and tectonic evolution of South China,The Mojiawan I-type granite of the Kangding Complex in the western Yangtze Block: new constraint on the Neoproterozoic magmatism and tectonic evolution of South China. Taylor & Francis. Jiang Xiu-Wei; Zou Hao; Bagas Leon; Chen Hai-Feng; Liu Hang; Li Yang; et al..,10.6084/m9.figshare.13121892.v1,The Mojiawan I-type granite of the Kangding Complex in the western Yangtze Block: new constraint on the Neoproterozoic magmatism and tectonic evolution of South China,10.1080/00206814.2020.1833254,CC BY 4.0
490,12635987,Supplemental Material: Volcanic record of the arc-to-rift transition onshore of the Guaymas basin in the Santa Rosali�a area Gulf of California Baja California,Busby C.; al. et (2020): Supplemental Material: Volcanic record of the arc-to-rift transition onshore of the Guaymas basin in the Santa Rosalía area Gulf of California Baja California. Geological Society of America. Journal contribution. https://doi.org/10.1130/GEOS.S.12635987.v1,10.1130/GEOS.S.12635987.v1,Volcanic record of the arc-to-rift transition onshore of the Guaymas basin in the Santa Rosalía area Gulf of California Baja California,10.1130/GES02094.1,CC BY-NC 4.0
491,8247353,SHRIMP U-Pb zircon geochronology and Hf isotope analyses of Middle Permian-early triassic intrusions in southern Manzhouli area Northeast China: implications for the subduction of Mongol-Okhotsk plate beneath the Erguna massif,SHRIMP U-Pb zircon geochronology and Hf isotope analyses of Middle Permian–early triassic intrusions in southern Manzhouli area Northeast China: implications for the subduction of Mongol-Okhotsk plate beneath the Erguna massif. Taylor & Francis. Mi Kui-Feng; LÜ Zhi-Cheng; Yan Ting-Jie; Zhao Sheng-Jin; Yu Hai-Yang.,10.6084/m9.figshare.8247353.v1,SHRIMP U-Pb zircon geochronology and Hf isotope analyses of Middle Permian–early triassic intrusions in southern Manzhouli area Northeast China: implications for the subduction of Mongol-Okhotsk plate beneath the Erguna massif,10.1080/00206814.2019.1622458,CC BY 4.0
497,12854087,Late Palaeozoic-Early Mesozoic southward subduction of the Mongol-Okhotsk oceanic slab: geochronological geochemical and Hf isotopic evidence from intrusive rocks in the Erguna Massif (NE China),Late Palaeozoic–Early Mesozoic southward subduction of the Mongol–Okhotsk oceanic slab: geochronological geochemical and Hf isotopic evidence from intrusive rocks in the Erguna Massif (NE China). Taylor & Francis. Mao Anqi; Sun Deyou; Gou Jun; Yang Dongguang; Zheng Han.,10.6084/m9.figshare.12854087.v1,Late Palaeozoic–Early Mesozoic southward subduction of the Mongol–Okhotsk oceanic slab: geochronological geochemical and Hf isotopic evidence from intrusive rocks in the Erguna Massif (NE China),10.1080/00206814.2020.1758968,CC BY 4.0
499,12854159,Discovery of Neoproterozoic highly fractionated syenogranite in the southwestern part of the Erguna Massif in NE China and its geological implication,Discovery of Neoproterozoic highly fractionated syenogranite in the southwestern part of the Erguna Massif in NE China and its geological implication. Taylor & Francis. Li Gaofeng; Jiang Sihong; Bagas Leon; Ji Genyuan; Liu Yifei.,10.6084/m9.figshare.12854159.v1,Discovery of Neoproterozoic highly fractionated syenogranite in the southwestern part of the Erguna Massif in NE China and its geological implication,10.1080/00206814.2020.1802619,CC BY 4.0
533,14779818,Supplemental Material: Mantle control on magmatic flare-ups in the southern Coast Mountains batholith British Columbia,Cecil M.R.; al. et (2021): Supplemental Material: Mantle control on magmatic flare-ups in the southern Coast Mountains batholith British Columbia. Geological Society of America. Dataset. https://doi.org/10.1130/GEOS.S.14779818.v1,10.1130/GEOS.S.14779818.v1,Mantle control on magmatic flare-ups in the southern Coast Mountains batholith British Columbia,10.1130/GES02361.1,CC BY-NC 4.0
555,14571000,Table_4_Petrogenesis Redox State and Mineralization Potential of Triassic Granitoids in the Mengshan District South China.XLSX,Yang Yanshen; Pan Xiaofei; Hou Zengqian; Deng Yang; Ouyang Yongpeng; Meng Delei; et al. (2021): Table_4_Petrogenesis Redox State and Mineralization Potential of Triassic Granitoids in the Mengshan District South China.XLSX. Frontiers. Dataset. https://doi.org/10.3389/feart.2021.657618.s006,10.3389/feart.2021.657618.s006,Petrogenesis Redox State and Mineralization Potential of Triassic Granitoids in the Mengshan District South China,10.3389/feart.2021.657618,CC BY 4.0
558,14230454,Supplemental Material: Generation of Cretaceous high-silica granite by complementary crystal accumulation and silicic melt extraction in the coastal region of southeastern China,Chen Jing-Yuan; al. et (2021): Supplemental Material: Generation of Cretaceous high-silica granite by complementary crystal accumulation and silicic melt extraction in the coastal region of southeastern China. Geological Society of America. Journal contribution. https://doi.org/10.1130/GSAB.S.14230454.v1,10.1130/GSAB.S.14230454.v1,Generation of Cretaceous high-silica granite by complementary crystal accumulation and silicic melt extraction in the coastal region of southeastern China,10.1130/B35745.1,CC BY-NC 4.0
560,14570991,Table_1_Petrogenesis Redox State and Mineralization Potential of Triassic Granitoids in the Mengshan District South China.XLSX,Yang Yanshen; Pan Xiaofei; Hou Zengqian; Deng Yang; Ouyang Yongpeng; Meng Delei; et al. (2021): Table_1_Petrogenesis Redox State and Mineralization Potential of Triassic Granitoids in the Mengshan District South China.XLSX. Frontiers. Dataset. https://doi.org/10.3389/feart.2021.657618.s003,10.3389/feart.2021.657618.s003,Petrogenesis Redox State and Mineralization Potential of Triassic Granitoids in the Mengshan District South China,10.3389/feart.2021.657618,CC BY 4.0
568,14570994,Table_2_Petrogenesis Redox State and Mineralization Potential of Triassic Granitoids in the Mengshan District South China.XLSX,Yang Yanshen; Pan Xiaofei; Hou Zengqian; Deng Yang; Ouyang Yongpeng; Meng Delei; et al. (2021): Table_2_Petrogenesis Redox State and Mineralization Potential of Triassic Granitoids in the Mengshan District South China.XLSX. Frontiers. Dataset. https://doi.org/10.3389/feart.2021.657618.s004,10.3389/feart.2021.657618.s004,Petrogenesis Redox State and Mineralization Potential of Triassic Granitoids in the Mengshan District South China,10.3389/feart.2021.657618,CC BY 4.0
569,14614557,Supplemental Material: Origin of syn-collisional granitoids in the Gangdese orogen: Reworking of the juvenile arc crust and the ancient continental crust,Tang Yu-Wei; Chen Long; al. et (2021): Supplemental Material: Origin of syn-collisional granitoids in the Gangdese orogen: Reworking of the juvenile arc crust and the ancient continental crust. Geological Society of America. Journal contribution. https://doi.org/10.1130/GSAB.S.14614557.v1,10.1130/GSAB.S.14614557.v1,Origin of syn-collisional granitoids in the Gangdese orogen: Reworking of the juvenile arc crust and the ancient continental crust,10.1130/B35928.1,CC BY-NC 4.0
570,14624745,Table_1_Geochronological Constraint on the Evolution of the Aktyuz Terrane Kyrgyz North Tianshan and the Fate of the Taldybulak Levoberezhny Gold Deposit.XLSX,Xi Wei; Li Nuo; Xia Xiaohong; Ling Xiaoxiao; Wu Yanshuang (2021): Table_1_Geochronological Constraint on the Evolution of the Aktyuz Terrane Kyrgyz North Tianshan and the Fate of the Taldybulak Levoberezhny Gold Deposit.XLSX. Frontiers. Dataset. https://doi.org/10.3389/feart.2021.664361.s001,10.3389/feart.2021.664361.s001,Geochronological Constraint on the Evolution of the Aktyuz Terrane Kyrgyz North Tianshan and the Fate of the Taldybulak Levoberezhny Gold Deposit,10.3389/feart.2021.664361,CC BY 4.0
574,14356322,Supplemental Material: Constraining the duration of the Tarim flood basalts (northwestern China): CA-TIMS zircon U-Pb dating of tuffs,Zhong Yu-Ting; al. et (2021): Supplemental Material: Constraining the duration of the Tarim flood basalts (northwestern China): CA-TIMS zircon U-Pb dating of tuffs. Geological Society of America. Journal contribution. https://doi.org/10.1130/GSAB.S.14356322.v1,10.1130/GSAB.S.14356322.v1,Constraining the duration of the Tarim flood basalts (northwestern China): CA-TIMS zircon U-Pb dating of tuffs,10.1130/B36053.1,CC BY-NC 4.0
579,14376392,Table S2-zircon Hf.xlsx,Wang Xinshui; Klemd Reiner; Li Jilei; Gao Jun; Jiang Tuo; Zong Keqing; et al. (2021): Table S2-zircon Hf.xlsx. figshare. Dataset. https://doi.org/10.6084/m9.figshare.14376392.v2,10.6084/m9.figshare.14376392.v2,,,CC BY 4.0
580,12725741,Table_2_Late Jurassic Leucogranites of Macau (SE China): A Record of Crustal Recycling During the Early Yanshanian Orogeny.xls,Shellnutt J. Gregory; Vaughan Matthew W.; Lee Hao-Yang; Iizuka Yoshiyuki (2020): Table_2_Late Jurassic Leucogranites of Macau (SE China): A Record of Crustal Recycling During the Early Yanshanian Orogeny.xls. Frontiers. Dataset. https://doi.org/10.3389/feart.2020.00311.s003,10.3389/feart.2020.00311.s003,Late Jurassic Leucogranites of Macau (SE China): A Record of Crustal Recycling During the Early Yanshanian Orogeny,10.3389/feart.2020.00311,CC BY 4.0
581,12725744,Table_3_Late Jurassic Leucogranites of Macau (SE China): A Record of Crustal Recycling During the Early Yanshanian Orogeny.xls,Shellnutt J. Gregory; Vaughan Matthew W.; Lee Hao-Yang; Iizuka Yoshiyuki (2020): Table_3_Late Jurassic Leucogranites of Macau (SE China): A Record of Crustal Recycling During the Early Yanshanian Orogeny.xls. Frontiers. Dataset. https://doi.org/10.3389/feart.2020.00311.s004,10.3389/feart.2020.00311.s004,Late Jurassic Leucogranites of Macau (SE China): A Record of Crustal Recycling During the Early Yanshanian Orogeny,10.3389/feart.2020.00311,CC BY 4.0
582,12725747,Table_4_Late Jurassic Leucogranites of Macau (SE China): A Record of Crustal Recycling During the Early Yanshanian Orogeny.xlsx,Shellnutt J. Gregory; Vaughan Matthew W.; Lee Hao-Yang; Iizuka Yoshiyuki (2020): Table_4_Late Jurassic Leucogranites of Macau (SE China): A Record of Crustal Recycling During the Early Yanshanian Orogeny.xlsx. Frontiers. Dataset. https://doi.org/10.3389/feart.2020.00311.s005,10.3389/feart.2020.00311.s005,Late Jurassic Leucogranites of Macau (SE China): A Record of Crustal Recycling During the Early Yanshanian Orogeny,10.3389/feart.2020.00311,CC BY 4.0
596,14390390,Supplemental Material: Late Neoproterozoic to early Paleozoic paleogeographic position of the Yangtze block and the change of tectonic setting in its northwestern margin: Evidence from detrital zircon U-Pb ages and Hf isotopes of sedimentary rocks,Zhao Bingshuang; Long Xiaoping; al. et (2021): Supplemental Material: Late Neoproterozoic to early Paleozoic paleogeographic position of the Yangtze block and the change of tectonic setting in its northwestern margin: Evidence from detrital zircon U-Pb ages and Hf isotopes of sedimentary rocks. Geological Society of America. Journal contribution. https://doi.org/10.1130/GSAB.S.14390390.v1,10.1130/GSAB.S.14390390.v1,Late Neoproterozoic to early Paleozoic paleogeographic position of the Yangtze block and the change of tectonic setting in its northwestern margin: Evidence from detrital zircon U-Pb ages and Hf isotopes of sedimentary rocks,10.1130/B35980.1,CC BY-NC 4.0
602,14185282,Middle Triassic volcanic rocks from the Gangdese belt southern Tibet: petrogenesis and implications for Tethys tectonic evolution,Middle Triassic volcanic rocks from the Gangdese belt southern Tibet: petrogenesis and implications for Tethys tectonic evolution. Taylor & Francis. Wang Jingui; Yang Fan; Santosh M.; Zhang Xinquan; Wei Wentong; Zhuan Shaopeng; et al..,10.6084/m9.figshare.14185282.v1,Middle Triassic volcanic rocks from the Gangdese belt southern Tibet: petrogenesis and implications for Tethys tectonic evolution,10.1080/00206814.2021.1891468,CC BY 4.0
604,14241947,Supplemental Material: Early Cenozoic partial melting of meta-sedimentary rocks of the eastern Gangdese arc southern Tibet and its contribution to syn-collisional magmatism,Jiang Yuan-Yuan; al. et (2021): Supplemental Material: Early Cenozoic partial melting of meta-sedimentary rocks of the eastern Gangdese arc southern Tibet and its contribution to syn-collisional magmatism. Geological Society of America. Journal contribution. https://doi.org/10.1130/GSAB.S.14241947.v1,10.1130/GSAB.S.14241947.v1,Early Cenozoic partial melting of meta-sedimentary rocks of the eastern Gangdese arc southern Tibet and its contribution to syn-collisional magmatism,10.1130/B35763.1,CC BY-NC 4.0
654,12857882,Supplemental Material: Zircon and monazite geochronology in the Palmer zone of transpression south-central New England USA: Constraints on timing of deformation high-grade metamorphism and lithospheric foundering during late Paleozoic oblique collision in the Northern Appalachian orogen,Moecher David; al. et (2020): Supplemental Material: Zircon and monazite geochronology in the Palmer zone of transpression south-central New England USA: Constraints on timing of deformation high-grade metamorphism and lithospheric foundering during late Paleozoic oblique collision in the Northern Appalachian orogen. Geological Society of America. Journal contribution. https://doi.org/10.1130/GSAB.S.12857882.v1,10.1130/GSAB.S.12857882.v1,Zircon and monazite geochronology in the Palmer zone of transpression south-central New England USA: Constraints on timing of deformation high-grade metamorphism and lithospheric foundering during late Paleozoic oblique collision in the Northern Appalachian orogen,10.1130/B35744.1,CC BY-NC 4.0
657,12296039,Supplemental Material: Petrogenesis of the crystalline basement along the western Gulf of Mexico: Postcollisional magmatism during the formation of Pangea,Coombs Henry E. (2020): Supplemental Material: Petrogenesis of the crystalline basement along the western Gulf of Mexico: Postcollisional magmatism during the formation of Pangea. Geological Society of America. Book. https://doi.org/10.1130/SPE.S.12296039,10.1130/SPE.S.12296039,Petrogenesis of the crystalline basement along the western Gulf of Mexico: Postcollisional magmatism during the formation of Pangea,10.1130/2020.2546(02),CC BY-NC 4.0
663,14049965,Supplemental Material: Detrital-zircon analyses provenance and late Paleozoic sediment dispersal in the context of tectonic evolution of the Ouachita orogen,Thomas W.A.; al. et (2021): Supplemental Material: Detrital-zircon analyses provenance and late Paleozoic sediment dispersal in the context of tectonic evolution of the Ouachita orogen. Geological Society of America. Dataset. https://doi.org/10.1130/GEOS.S.14049965.v1,10.1130/GEOS.S.14049965.v1,Detrital-zircon analyses provenance and late Paleozoic sediment dispersal in the context of tectonic evolution of the Ouachita orogen,10.1130/GES02288.1,CC BY-NC 4.0
664,13585013,Supplemental Material: High-precision U-Pb age constraints on the Permian floral turnovers paleoclimate change and tectonics of the North China block,Wu Qiong; Shen Shu-zhong; al. et (2021): Supplemental Material: High-precision U-Pb age constraints on the Permian floral turnovers paleoclimate change and tectonics of the North China block. Geological Society of America. Journal contribution. https://doi.org/10.1130/GEOL.S.13585013,10.1130/GEOL.S.13585013,High-precision U-Pb age constraints on the Permian floral turnovers paleoclimate change and tectonics of the North China block,10.1130/G48051.1,CC BY 4.0
667,14673861,Supplemental Material: Detrital zircon provenance and depositional links of Mesozoic Sierra Nevada intra-arc strata,Attia S.; al. et (2021): Supplemental Material: Detrital zircon provenance and depositional links of Mesozoic Sierra Nevada intra-arc strata. Geological Society of America. Journal contribution. https://doi.org/10.1130/GEOS.S.14673861.v1,10.1130/GEOS.S.14673861.v1,Detrital zircon provenance and depositional links of Mesozoic Sierra Nevada intra-arc strata,10.1130/GES02296.1,CC BY-NC 4.0
668,14600226,Supplemental Material: The timeline of prolonged accretionary processes in eastern Central Asian Orogenic Belt: Insights from episodic Paleozoic intrusions in central Inner Mongolia North China,Yuan Lingling; Zhang Xiaohui; Yang Zhili (2021): Supplemental Material: The timeline of prolonged accretionary processes in eastern Central Asian Orogenic Belt: Insights from episodic Paleozoic intrusions in central Inner Mongolia North China. Geological Society of America. Journal contribution. https://doi.org/10.1130/GSAB.S.14600226.v1,10.1130/GSAB.S.14600226.v1,The timeline of prolonged accretionary processes in eastern Central Asian Orogenic Belt: Insights from episodic Paleozoic intrusions in central Inner Mongolia North China,10.1130/B35907.1,CC BY-NC 4.0
670,14347001,Supplemental Material: Did accretion of the Caribbean oceanic plateau drive rapid crustal thickening in the northern Andes?,George Sarah; al. et (2021): Supplemental Material: Did accretion of the Caribbean oceanic plateau drive rapid crustal thickening in the northern Andes?. Geological Society of America. Journal contribution. https://doi.org/10.1130/GEOL.S.14347001.v1,10.1130/GEOL.S.14347001.v1,Did accretion of the Caribbean oceanic plateau drive rapid crustal thickening in the northern Andes?,10.1130/G48509.1,CC BY-NC 4.0
671,14489175,Supplemental Material: Providencia Island: A Miocene Stratovolcano on the Lower Nicaraguan Rise Western Caribbean A Geological Enigma Resolved Item,Smith Alan L.; al. et (2021): Supplemental Material: Providencia Island: A Miocene Stratovolcano on the Lower Nicaraguan Rise Western Caribbean—A Geological Enigma Resolved Item. Geological Society of America. Journal contribution. https://doi.org/10.1130/MWR.S.14489175.v3,10.1130/MWR.S.14489175.v3,Providencia Island: A Miocene Stratovolcano on the Lower Nicaraguan Rise Western Caribbean—A Geological Enigma Resolved,10.1130/2021.1219(01),CC BY-NC 4.0
673,14178392,Full zircon U-Pb geochronology data,Kirkland Christopher L; Evans Noreen; Gardiner Nicholas; Olierook Hugo Kees Herman; Hollis Julie A; Yakymchuk Chris; et al. (2021): Full zircon U-Pb geochronology data. figshare. Dataset. https://doi.org/10.6084/m9.figshare.14178392.v1,10.6084/m9.figshare.14178392.v1,,,CC0
675,14251604,Supplemental Material: Detrital zircon record of Phanerozoic magmatism in the southern Central Andes,Capaldi T.N.; al. et (2021): Supplemental Material: Detrital zircon record of Phanerozoic magmatism in the southern Central Andes. Geological Society of America. Journal contribution. https://doi.org/10.1130/GEOS.S.14251604.v1,10.1130/GEOS.S.14251604.v1,Detrital zircon record of Phanerozoic magmatism in the southern Central Andes,10.1130/GES02346.1,CC BY-NC 4.0
680,13133177,Supplemental Material: Cretaceous to Oligocene magmatic and tectonic evolution of the western Alaska Range: Insights from U-Pb and 40Ar/39Ar geochronology,III J.V. Jones; al. et (2020): Supplemental Material: Cretaceous to Oligocene magmatic and tectonic evolution of the western Alaska Range: Insights from U-Pb and <sup>40</sup>Ar/<sup>39</sup>Ar geochronology. Geological Society of America. Journal contribution. https://doi.org/10.1130/GEOS.S.13133177.v2,10.1130/GEOS.S.13133177.v2,Cretaceous to Oligocene magmatic and tectonic evolution of the western Alaska Range: Insights from U-Pb and <sup>40</sup>Ar/<sup>39</sup>Ar geochronology,10.1130/GES02323.1,CC BY-NC 4.0
683,12915629,Supplemental Material: A link between rift-related volcanism and end-Ediacaran extinction? Integrated chemostratigraphy biostratigraphy and U-Pb geochronology from Sonora Mexico,Hodgin E.B.; Nelson Lyle; al. et (2020): Supplemental Material: A link between rift-related volcanism and end-Ediacaran extinction? Integrated chemostratigraphy biostratigraphy and U-Pb geochronology from Sonora Mexico. Geological Society of America. Journal contribution. https://doi.org/10.1130/GEOL.S.12915629.v1,10.1130/GEOL.S.12915629.v1,A link between rift-related volcanism and end-Ediacaran extinction? Integrated chemostratigraphy biostratigraphy and U-Pb geochronology from Sonora Mexico,10.1130/G47972.1,CC BY-NC 4.0
688,12501191,Supplemental Material: New age constraints on the duration and origin of the Late Ordovician Guttenberg d13Ccarb excursion from high-precision U-Pb geochronology of K-bentonites,Metzger J. Garrecht; Ramezani Jahandar; al. et (2020): Supplemental Material: New age constraints on the duration and origin of the Late Ordovician Guttenberg d13Ccarb excursion from high-precision U-Pb geochronology of K-bentonites. Geological Society of America. Journal contribution. https://doi.org/10.1130/GSAB.S.12501191.v2,10.1130/GSAB.S.12501191.v2,New age constraints on the duration and origin of the Late Ordovician Guttenberg d13Ccarb excursion from high-precision U-Pb geochronology of K-bentonites,10.1130/B35688.1,CC BY-NC 4.0
693,14471031,Supplemental Material: Detrital zircon geochronology and provenance of the Middle to Late Jurassic Paradox Basin and Central Colorado trough: Paleogeographic implications for southwestern Laurentia,Ejembi J.I.; al. et (2021): Supplemental Material: Detrital zircon geochronology and provenance of the Middle to Late Jurassic Paradox Basin and Central Colorado trough: Paleogeographic implications for southwestern Laurentia. Geological Society of America. Journal contribution. https://doi.org/10.1130/GEOS.S.14471031.v1,10.1130/GEOS.S.14471031.v1,Detrital zircon geochronology and provenance of the Middle to Late Jurassic Paradox Basin and Central Colorado trough: Paleogeographic implications for southwestern Laurentia,10.1130/GES02264.1,CC BY-NC 4.0
698,12275510,Supplemental Material: U-Pb zircon geochronology and depositional age models for the Upper Triassic Chinle Formation (Petrified Forest National Park Arizona USA): Implications for Late Triassic paleoecological and paleoenvironmental change,Rasmussen Cornelia; al. et (2020): Supplemental Material: U-Pb zircon geochronology and depositional age models for the Upper Triassic Chinle Formation (Petrified Forest National Park Arizona USA): Implications for Late Triassic paleoecological and paleoenvironmental change. Geological Society of America. Journal contribution. https://doi.org/10.1130/GSAB.S.12275510.v2,10.1130/GSAB.S.12275510.v2,U-Pb zircon geochronology and depositional age models for the Upper Triassic Chinle Formation (Petrified Forest National Park Arizona USA): Implications for Late Triassic paleoecological and paleoenvironmental change,10.1130/B35485.1,CC BY-NC 4.0
730,13653200,Supplemental Material: The construction of the Donegal composite batholith Irish Caledonides: Temporal constraints from U-Pb dating of zircon and titanite,Archibald Donnelly B.; al. et (2021): Supplemental Material: The construction of the Donegal composite batholith Irish Caledonides: Temporal constraints from U-Pb dating of zircon and titanite. Geological Society of America. Journal contribution. https://doi.org/10.1130/GSAB.S.13653200.v1,10.1130/GSAB.S.13653200.v1,The construction of the Donegal composite batholith Irish Caledonides: Temporal constraints from U-Pb dating of zircon and titanite,10.1130/B35856.1,CC BY-NC 4.0
733,14150039,Supplemental Material: New zircon radiometric U-Pb ages and Lu-Hf isotopic data from the ultramafic-mafic sequences of Ranau and Telupid (Sabah eastern Malaysia): Time to reconsider the geological evolution of Southeast Asia?,Tsikouras Basilios; al. et (2021): Supplemental Material: New zircon radiometric U-Pb ages and Lu-Hf isotopic data from the ultramafic-mafic sequences of Ranau and Telupid (Sabah eastern Malaysia): Time to reconsider the geological evolution of Southeast Asia?. Geological Society of America. Journal contribution. https://doi.org/10.1130/GEOL.S.14150039.v1,10.1130/GEOL.S.14150039.v1,New zircon radiometric U-Pb ages and Lu-Hf isotopic data from the ultramafic-mafic sequences of Ranau and Telupid (Sabah eastern Malaysia): Time to reconsider the geological evolution of Southeast Asia?,10.1130/G48126.1,CC BY 4.0
